%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032121819512342,1061838,1552032121819389890,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121820326653,1061839,1552032121820223898,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121821148127,1061840,1552032121821057765,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121822000629,1061841,1552032121821892147,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121822839196,1061842,1552032121822736058,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121822847357,1061843,1552032121822741039,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121824597308,1061844,1552032121824447904,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121825325568,1061845,1552032121825224318,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121826158901,1061846,1552032121826057613,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121826992622,1061847,1552032121826891007,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121827822888,1061848,1552032121827724309,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121828664102,1061849,1552032121828557359,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121829480606,1061850,1552032121829390776,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121830329332,1061851,1552032121830224145,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121831147560,1061852,1552032121831057555,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121831966287,1061853,1552032121831890931,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121832785574,1061854,1552032121832724051,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121833647772,1061855,1552032121833557529,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121834477099,1061856,1552032121834390795,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121835312066,1061857,1552032121835224173,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121836142180,1061858,1552032121836057532,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121836997037,1061859,1552032121836890784,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121837810545,1061860,1552032121837724268,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
